date,value
1973-05-24,314.25201051259734
1973-05-25,317.6037594035227
1973-05-28,315.55290165797487
1973-05-29,309.0507522144434
1973-05-30,308.90571965709245
1973-06-01,303.73622893089845
1973-06-04,308.4882983207703
1973-06-05,306.62538602906
1973-06-06,309.597674193612
1973-06-07,308.4980150743438
1973-06-08,307.20708142226886
1973-06-12,309.41687479456
1973-06-13,311.6909793193296
1973-06-14,310.3362512508439
1973-06-15,309.1721689555156
1973-06-18,314.31347104288767
1973-06-19,316.6533183706316
1973-06-20,320.39553365903384
1973-06-22,320.7615635089477
1973-06-25,318.5146956117154
1973-06-26,311.93275266867863
1973-06-27,310.958905628032
1973-06-28,307.4981119203423
1973-06-29,302.8246543494762
1973-07-02,304.974193037805
1973-07-03,304.8917516439561
1973-07-04,300.3434029059813
1973-07-05,300.64308500522657
1973-07-06,297.24144845020453
1973-07-09,292.0516418658557
1973-07-10,296.18039667430827
1973-07-11,301.2680449836846
1973-07-12,299.14156153803566
1973-07-13,302.82611395334925
1973-07-16,297.1222820910127
1973-07-17,292.82217638236506
1973-07-18,289.4152854975729
1973-07-19,291.05568622410993
1973-07-20,288.6061907133189
1973-07-23,286.21988222697064
1973-07-24,284.2803762637123
1973-07-25,282.65999141921804
1973-07-26,274.1324950418865
1973-07-27,276.92334599997264
1973-07-30,282.78554213318574
1973-07-31,287.24191982545176
1973-08-01,286.13264848091177
1973-08-02,289.6308590116588
1973-08-03,296.3304336251378
1973-08-06,291.70111670083764
1973-08-07,288.09482322260345
1973-08-08,293.0041442009592
1973-08-09,292.7913303281268
1973-08-10,294.9484490287784
1973-08-13,293.3264498631447
1973-08-14,290.93508605447454
1973-08-15,289.7605747043658
1973-08-16,292.4312370985256
1973-08-17,290.9360799010507
1973-08-20,289.6328057667016
1973-08-21,286.91848509353514
1973-08-22,287.2174698033171
1973-08-23,287.19583831324496
1973-08-24,284.54407811824365
1973-08-27,283.046380524008
1973-08-28,288.0933989519741
1973-08-29,286.2107077560632
1973-08-30,286.5740029222452
1973-08-31,288.22133300628525
1973-09-03,290.25437990071947
1973-09-04,293.7007628005466
1973-09-05,290.9183320746346
1973-09-06,290.1905732422788
1973-09-07,290.3620096359573
1973-09-10,286.99954251672426
1973-09-11,286.7207023473287
1973-09-12,287.2130462062707
1973-09-13,283.8485950427304
1973-09-14,280.7403031275026
1973-09-17,278.33839609215767
1973-09-18,278.8940788926709
